Pos, Facility ID, Facility Name, Lat, Lng, Points
550, 11E9F686BBA6878081807B23EA662A63,Colisée Desjardins,46.056848,-71.945004,0
551, 11E9F686BBA6945A81807B23EA662A63,Colisée Isabelle-Brasseur,45.3344465,-73.278573,0
552, 11E9F686BBA7918E81807B23EA662A63,Complexe J.R.Brisson Complexe Brisson Complex,45.315724,-75.086158,0
553, 11E9F686BBA7AEA881807B23EA662A63,Complexe Sportif,45.3966388,-74.1401454,0
554, 11E9F686BBA7CFBE81807B23EA662A63,Complexe Sportif Candiac,45.37783399999999,-73.53293099999996,0
555, 11E9F686BBA8CDEC81807B23EA662A63,Consort Sportex,52.0085276,-110.7738328,0
556, 11E9F686BBA9E06A81807B23EA662A63,Cowichan arena,48.7824202,-123.7028542,0
557, 11E9F686BBAAFCB681807B23EA662A63,Crystal Ridge Arena,42.872737,-79.0530429,0
558, 11E9F686BBAC370281807B23EA662A63,Dawson Creek Memorial Arena,55.7553407,-120.2341899,0
559, 11E9F686BBAD07A481807B23EA662A63,Delia Arena,51.6328229,-112.3718521,0
560, 11E9F686BBAE940281807B23EA662A63,Dorchester Arena,42.9863655,-81.0549624,0
561, 11E9F686BBAEC6FC81807B23EA662A63,Douro Community Centre & Arena,44.3700236,-78.22385,0
562, 11E9F686BBAF014481807B23EA662A63,Dr. Edgar Leclair Arena,46.551893,-81.1215165,0
563, 11E9F686BBAF949C81807B23EA662A63,Drylands Arena,50.72068479999999,-121.28320339999999,0
564, 11E9F686BBB0065281807B23EA662A63,Dunnville Memorial Arena & Community Lifespan Centre,42.9549843,-79.857992,0
565, 11E9F686BBB09AEA81807B23EA662A63,east Bayfield Arena,44.41375,-79.704394,0
566, 11E9F686BBB163BC81807B23EA662A63,eastend Rink Complex,49.5129277,-108.8188937,0
567, 11E9F686BBB186B281807B23EA662A63,eastlink Centre,46.2458192,-63.1171255,0
568, 11E9F686BBB6A74681807B23EA662A63,Forest Glade Arena,42.3038105,-82.9152077,0
569, 11E9F686BBB6C8F281807B23EA662A63,Fort Assiniboine,54.333998,-114.769976,0
570, 11E9F686BBB7094881807B23EA662A63,Fort Qu’Appelle Rexentre,50.7684547,-103.7884919,0
571, 11E9F686BBB72C4881807B23EA662A63,Fort William First Nation Arena,48.3482352,-89.269157,0
572, 11E9F686BBB8D1BA81807B23EA662A63,General Motors Centre,43.8969768,-78.8591444,0
573, 11E9F686BBB978D681807B23EA662A63,Georgina Ice Palace,44.2417542,-79.4521037,0
574, 11E9F686BBBA381681807B23EA662A63,Glenboro Arena,49.5553336,-99.287851,0
575, 11E9F686BBBA996E81807B23EA662A63,Glooscap District Arena,45.160987,-64.437383,0
576, 11E9F686BBBAC11481807B23EA662A63,Golden Ears Winter Club,49.193415,-122.565852,0
577, 11E9F686BBBAF01281807B23EA662A63,Gordon Lathlin Memorial Centre,53.8322767,-101.2589422,0
578, 11E9F686BBBC203681807B23EA662A63,Green Bay South Arena,49.5280055,-55.6136552,0
579, 11E9F686BBBC833C81807B23EA662A63,Grenfell Regional Park,50.4137083,-102.9386843,0
580, 11E9F686BBBCF07481807B23EA662A63,Gull Lake & Community Recreational Complex,50.0935717,-108.4771271,0
581, 11E9F686BBBE0A0E81807B23EA662A63,Hanna Arena,51.6436623,-111.9351998,0
582, 11E9F686BBBEB14881807B23EA662A63,Hartney Community Rink,49.4754264,-100.5184982,0
583, 11E9F686BBBF350A81807B23EA662A63,Hazelridge Arena,49.9632406,-96.7188317,0
584, 11E9F686BBC02B2281807B23EA662A63,High Prairie Sports Palace,55.4337244,-116.4915595,0
585, 11E9F686BBC087D481807B23EA662A63,Hinton / Jasper KOA Holiday,53.339099,-117.6612139,0
586, 11E9F686BBC1AA4C81807B23EA662A63,Horselake Arena,55.3470398,-119.6963154,0
587, 11E9F686BBC3D00681807B23EA662A63,Ignace Recreation Complex,49.4149766,-91.6640459,0
588, 11E9F686BBC4E07281807B23EA662A63,Iroquois Park Sports Centre,43.8620271,-78.9427751,0
589, 11E9F686BBC56B1481807B23EA662A63,Jack Burger Sports Complex,43.9581559,-78.3025996,0
590, 11E9F686BBC5802C81807B23EA662A63,Jack Charron Arena,45.2937713,-75.884258,0
591, 11E9F686BBC587DE81807B23EA662A63,Jack Goddard Memorial Arena,49.02717049999999,-118.4620051,0
592, 11E9F686BBC61A5A81807B23EA662A63,Jaybird Memorial Arena,55.238501,-113.19655,0
593, 11E9F686BBC7B20281807B23EA662A63,Jubilee Sports Centre,52.6620536,-106.3381478,0
594, 11E9F686BBC7DD1881807B23EA662A63,Kahnawake Sports Complex,45.399823,-73.6935506,0
595, 11E9F686BBC8647C81807B23EA662A63,Kay Arena,46.1048747,-64.7531658,0
596, 11E9F686BBC94D6A81807B23EA662A63,Kensington Park Arena,49.275954,-122.973983,0
597, 11E9F686BBCA854081807B23EA662A63,Kingsville Arena,42.0492608,-82.7231454,0
598, 11E9F686BBCA96FC81807B23EA662A63,Kinnaird Arena,45.2601803,-75.3604101,0
599, 11E9F686BBCC371481807B23EA662A63,Lake Bonavista Community Centre,50.937197,-114.049076,0
600, 11E9F686BBCD2B4281807B23EA662A63,Lamont Arena,53.7570844,-112.7791642,0
601, 11E9F686BBCD5A3681807B23EA662A63,Langenburg Skating Arena,50.840765,-101.6993399,0
602, 11E9F686BBCD5FD681807B23EA662A63,Langham Centennial Arena,52.3609668,-106.9618414,0
603, 11E9F686BBCE07F681807B23EA662A63,Lawfield Arena,43.2146385,-79.8511642,0
604, 11E9F686BBCE4B4481807B23EA662A63,Leamington Kinsmen Recreation Complex,42.0425839,-82.6060221,0
605, 11E9F686BBCE7AE281807B23EA662A63,Leduc Recreation Centre Ken's Furniture Arena,53.267014,-113.551102,0
606, 11E9F686BBCEF27481807B23EA662A63,Libro centre,42.0936314,-83.0778586,0
607, 11E9F686BBCFEBD481807B23EA662A63,Lord Beaverbook Arena,45.2749129,-66.0746796,0
608, 11E9F686BBD2366E81807B23EA662A63,Maple Creek Skating Rink,49.9010856,-109.4753789,0
609, 11E9F686BBD269D681807B23EA662A63,Marathon Arena,48.716744,-86.38219559999999,0
610, 11E9F686BBD2A2D481807B23EA662A63,Mariners Centre,43.8386393,-66.0974109,0
611, 11E9F686BBD3FCE281807B23EA662A63,McCormick Arena,43.6471614,-79.4343564,0
612, 11E9F686BBD5038A81807B23EA662A63,Meaford & St. Vincent Community Centre,44.6074082,-80.598191,0
613, 11E9F686BBD560AA81807B23EA662A63,Memorial Arena (Sioux Lookout Recreation Centre),50.0986277,-91.9215337,0
614, 11E9F686BBD60EB081807B23EA662A63,Metcalfe Arena,45.2296917,-75.4691806,0
615, 11E9F686BBD7AFB881807B23EA662A63,Minto Centennial Arena,46.0782891,-66.0804814,0
616, 11E9F686BBD80F9E81807B23EA662A63,Mitchell Arena,49.5362606,-96.7634025,0
617, 11E9F686BBD8AD0081807B23EA662A63,Moore Arena,47.838701,-83.4040969,0
618, 11E9F686BBD8EAC281807B23EA662A63,Moosomin Communiplex,50.1373484,-101.6722158,0
619, 11E9F686BBD9063881807B23EA662A63,Morell Community Rink,46.414558,-62.70235,0
620, 11E9F686BBDA09B681807B23EA662A63,Municipalité de St-Charles de Bellechasse,46.77194919999999,-70.94131729999998,0
621, 11E9F686BBDB2C2E81807B23EA662A63,Nelson Civic Centre,49.4948592,-117.2911232,0
622, 11E9F686BBDB8E8081807B23EA662A63,New Hamburg Community Centre,43.3768555,-80.70588829999997,0
623, 11E9F686BBDBDA5281807B23EA662A63,New Sarepta Agriplex Arena,53.2703662,-113.1418809,0
624, 11E9F686BBDC032E81807B23EA662A63,Newcastle Memorial Arena,43.914778,-78.590117,0
625, 11E9F686BBDC67C481807B23EA662A63,Nick Smith Centre,45.4256343,-76.3562243,0
626, 11E9F686BBDDCB6481807B23EA662A63,North Middlesex & District Arena,43.1565796,-81.6819566,0
627, 11E9F686BBDE3CDE81807B23EA662A63,North Surrey Arena - Rink 1,49.189395,-122.8488465,0
628, 11E9F686BBDE401281807B23EA662A63,North Surrey Arena - Rink 2,49.189395,-122.8488465,0
629, 11E9F686BBDF4C3C81807B23EA662A63,Norwest Arena,48.385253,-89.244372,0
630, 11E9F686BBE10C0C81807B23EA662A63,One Insurance Arena,49.9428675,-96.8388633,0
631, 11E9F686BBE17E6C81807B23EA662A63,Orono Arena & Community Centre,43.9766441,-78.6141569,0
632, 11E9F686BBE1CFA281807B23EA662A63,Osprey Community Arena,44.3318319,-80.3775135,0
633, 11E9F686BBE37B2C81807B23EA662A63,Pason Centennial Arena,50.7169428,-113.9756,0
634, 11E9F686BBE3967A81807B23EA662A63,Patinoire de Deux-Montagnes,45.5422054,-73.9194272,0
635, 11E9F686BBE429A081807B23EA662A63,Pavillon de la Jeunesse,46.8266932,-71.24958,0
636, 11E9F686BBE448F481807B23EA662A63,Pavillon Jean-Béliveau,46.0601817,-71.9415322,0
637, 11E9F686BBE4C74881807B23EA662A63,Pembina Place,53.9519787,-113.1166184,0
638, 11E9F686BBE4D29281807B23EA662A63,Pembroke Memorial Centre,45.8246397,-77.121814,0
639, 11E9F686BBE5F1A481807B23EA662A63,Pickering Recreation Complex,43.83927440000001,-79.08038950000002,0
640, 11E9F686BBE5FF4681807B23EA662A63,Pictou County Wellness Centre,45.5764357,-62.6762265,0
641, 11E9F686BBE6353881807B23EA662A63,Pinaymootang Arena,51.5881399,-98.7282113,0
642, 11E9F686BBE63EA281807B23EA662A63,Pine Falls Arena,50.5650201,-96.2217058,0
643, 11E9F686BBE6615C81807B23EA662A63,Pioneer Arena,49.3158071,-117.6634733,0
644, 11E9F686BBE6BC4C81807B23EA662A63,Planet Ice,49.19383599999999,-122.5658851,0
645, 11E9F686BBE7DE1081807B23EA662A63,Port Colborne YMCA,42.8987283,-79.2355579,0
646, 11E9F686BBE7E89C81807B23EA662A63,Port Coquitlam Recreation Complex,49.26025,-122.776814,0
647, 11E9F686BBE9968881807B23EA662A63,Queens Place Emera Centre,44.0491625,-64.7214973,0
648, 11E9F686BBEAD14281807B23EA662A63,Réal-Boudreau Centre,47.7093717,-65.7033277,0
649, 11E9F686BBEB184681807B23EA662A63,Redcliff Arena,50.0754962,-110.7901989,0
650, 11E9F686BBEB635A81807B23EA662A63,Regent Park South Rink,43.6585703,-79.3594314,0
651, 11E9F686BBEB9CF881807B23EA662A63,Révérend S.A. Dionne Complex,47.4821349,-64.9170971,0
652, 11E9F686BBEBC6EC81807B23EA662A63,Rheal Cormier Arena,47.7419807,-64.7158077,0
653, 11E9F686BBEDE94A81807B23EA662A63,Rockland Arena Jean-Marc Lalonde Arena,45.5518743,-75.2858379,0
654, 11E9F686BBEDF80E81807B23EA662A63,Rocklyn Arena,44.4648564,-80.5896764,0
655, 11E9F686BBEE84C281807B23EA662A63,Rosedale Arena,43.2189169,-79.8069332,0
656, 11E9F686BBEECB9E81807B23EA662A63,Rossland Arena,49.079999,-117.8022522,0
657, 11E9F686BBEF7EF481807B23EA662A63,Russ Barnes Arena formerly Santa Rosa Arena,53.5748019,-113.4459348,0
658, 11E9F686BBF0843481807B23EA662A63,Sandy Wickens Memorial Arena,43.536124,-65.597626,0
659, 11E9F686BBF2A96C81807B23EA662A63,Shamrock Centre,49.1574828,-99.6603912,0
660, 11E9F686BBF536F081807B23EA662A63,Sleeman Centre,43.5465774,-80.2466695,0
661, 11E9F686BBF6800081807B23EA662A63,South Huron Recreation Centre,43.3523552,-81.4782487,0
662, 11E9F686BBF68DDE81807B23EA662A63,South Innisfil Community Centre,44.2638754,-79.5567627,0
663, 11E9F686BBF7908A81807B23EA662A63,Southland Leisure Centre - Ed Whalen & Jospeh Kryczka Arenas,50.9624403,-114.1080264,0
664, 11E9F686BBF852E081807B23EA662A63,Sportium,45.5995193,-75.6170019,0
665, 11E9F686BBF8C9E681807B23EA662A63,Spray Lake Sawmills Family Sports Centre,51.1755296,-114.4536224,0
666, 11E9F686BBF9CBE881807B23EA662A63,St. Clements Arena Twin Centres,43.5266741,-80.6489748,0
667, 11E9F686BBFB0F7681807B23EA662A63,St. Quentin Arena,47.512049,-67.3817269,0
668, 11E9F686BBFB25F681807B23EA662A63,St. Thomas Timken Community Centre,42.7767132,-81.1788098,0
669, 11E9F686BBFC48DC81807B23EA662A63,Stayner Memorial Arena,44.4215476,-80.1061283,0
670, 11E9F686BBFC5C1481807B23EA662A63,Ste. Anne Arena,49.8332308,-97.0919778,0
671, 11E9F686BBFCF3AE81807B23EA662A63,Stirling District Recreation Centre,44.2928205,-77.5634943,0
672, 11E9F686BBFD317A81807B23EA662A63,Stoney Tribal Hockey Arena,51.1693329,-114.8556051,0
673, 11E9F686BBFD652881807B23EA662A63,Stouffville Arena,43.974209,-79.255474,0
674, 11E9F686BBFE17C081807B23EA662A63,Sturgeon Falls Arena,46.366935,-79.9170828,0
675, 11E9F686BBFEB7B681807B23EA662A63,Sun Bowl Arena,49.0273178,-119.4717968,0
676, 11E9F686BBFF6C8881807B23EA662A63,Swan River Centennial Arena,52.1090306,-101.2634436,0
677, 11E9F686BBFFE67281807B23EA662A63,Taber Community Centre,49.782696,-112.150623,0
678, 11E9F686BC0071A081807B23EA662A63,Tara Community Centre,44.4744912,-81.1466369,0
679, 11E9F686BC00968A81807B23EA662A63,Tavistock & District Recreation Centre,43.3188917,-80.8350062,0
680, 11E9F686BC00EC9881807B23EA662A63,Tecumseh Arena,42.3160225,-82.8912943,0
681, 11E9F686BC0307A881807B23EA662A63,The Ice House Carleton University,45.3852272,-75.693014,0
682, 11E9F686BC04352481807B23EA662A63,The Shores Rec Center,43.1518694,-81.9425701,0
683, 11E9F686BC07052481807B23EA662A63,Maurice Chaput Arena,49.6715715,-96.6554643,0
684, 11E9F686BC07A16E81807B23EA662A63,Trenton Minor Sports Community Centre,45.62272,-62.630153,0
685, 11E9F686BC08BEA081807B23EA662A63,Tweed-Hungerford Community Centre,44.4770754,-77.3140009,0
686, 11E9F686BC090CF281807B23EA662A63,Two Hills Arena,53.7100314,-111.7437474,0
687, 11E9F686BC09D27C81807B23EA662A63,University of Guelph Athletics Centre,43.533294,-80.224636,0
688, 11E9F686BC0FAE2281807B23EA662A63,Wanham COCO Sports Complex,55.7323142,-118.3902554,0
689, 11E9F686BC112C2081807B23EA662A63,Wellesley Arena,43.4756115,-80.7607206,0
690, 11E9F686BC11FE2081807B23EA662A63,west Lincoln Arena,43.1019612,-79.55067400000001,0
691, 11E9F686BC120A9681807B23EA662A63,West Lorne Arena,42.6007997,-81.6020457,0
692, 11E9F686BC13AA1881807B23EA662A63,Wetaskiwin Civic Centre Twin Arenas,52.9683236,-113.3630373,0
693, 11E9F686BC13DBAA81807B23EA662A63,Wheatley Area Arena,42.1021909,-82.4673585,0
694, 11E9F686BC158B4481807B23EA662A63,Windsor Family Credit Union Centre,42.3192416,-82.9278462,0
695, 11E9F686BC15B82681807B23EA662A63,Winkler Recreation Complex,49.1878591,-97.9462933,0
696, 11E9F686BC1639A481807B23EA662A63,Wolseley Sportsplex,50.424109,-103.2693441,0
697, 11eb55e67776de50b934dffda84c7fde,Aréna de Cadillac,48.4606,-78.1936,0
698, 11eb59f6dcf8506089d2656e0ec76573,Harcourt Community Centre,44.8324,-77.9302,0
699, 11eb5c1718eb7760ad5331ae6ce55818,Ernie Sam Memorial Arena,55.2046,-129.0828,0
700, 11eb60aca7ea3e8087fa55af702161c8,Fortune Arena,47.3597,-54.8984,0
701, 11eb63686c36a0408a2dc345cb0747f8,Winnipeg Beach Community Center,50.7011,-97.1462,0
702, 11eb6ca590f2d890bc7b9ba2afe0f85f,Kitcisakik Arena,48.1068,-77.7833,0
703, 11eca6692ce6c1a0cc8961549ef9b86e,New Carlisle Arena,48.1496,-65.7053,0
704, 11ecaecf24e5b560bd5f94a5f118c354,Mabou Athletic Centre,45.5148,-60.966,0
705, 11ed8ad3f76928b0db83448e3d501770,Esgenoopetitj Community rink,47.2316,-65.1378,0
706, 11ed8ddd19de95e0bc67d1e7262bd60e,Southland Co-op Centre,50.1971,-105.8481,0
707, 11ed953aaddd0ba0abc575f341a315c7,Paspébiac,48.1496,-65.7053,0
708, 11ed97839408865070eb743ff610b648,Big River First Nation Community Complex,52.7586,-107.4669,0
709, 11ed9ce27174dee00599b229ac7dd106,Chibougamau,49.9214,-74.3601,0
710, 11ed9e54d17a5450880cd4bc78bbcdd8,TP Stadium,47.7609,-53.9834,0
711, 11eda23781274990bb8611d03330166a,Kashechewan Arena,52.923,-82.4173,0
712, 11eda586f74f3f40c78b95fcb6c7f4dc,centre sport régional municipalité St-Anselme,46.9055,-70.7456,0
713, 11eda677b3b6e3e039ba52d1cf338120,Waterford Youth Centre,45.7223,-65.5108,0
714, 11eda71ff0cfd3104ba826f4da04b593,Ongashimna,62.2237,-92.5904,0
715, 11eda893aae1ff70876fa0736412aa6c,Centre sportif Ben Leduc,46.7019,-75.437,0
716, 11eeb2822558990054178ca78b489621,Susan,43.6699,-79.7444,0
717, 11eeb282417fa10044943087e639ae9f,Petawawa Civic Centre,45.9151,-77.2754,0
718, 11eeb282944e34f0c30567dab835c4b2,Meadowvale Four Rinks,43.5892,-79.7239,0
719, 11eeb28295cee18046dc4ffd4da4b0ad,Chief Enoch Community Centre,53.549,-113.8995,0
720, 11eeb282c7614f80bab5033965180815,Susan fennel sportsplexs,43.6699,-79.7444,0
721, 11eeb2839ef748505e3e7f7bfed591d1,Qu’appelle Rink,51.3669,-105.9973,0
722, 11eeb28586deffe0ebf9a61523cfb50c,Chipman Centennial Arena,46.1655,-65.872,0
723, 11eeb285e391c6001e4e3392851793e2,Neguac Spirtpkex,47.2316,-65.1378,0
724, 11eeb3310d7ba3401d46d2f7a84a79a5,Pointe-Claire,45.4748,-73.8207,0
725, 11eeb3326af08b702ec79c5eea0b9330,Aréna Yvon-Chartrand,45.6142,-73.669,0
726, 11eeb3da90e62b70ee9f81a12fa5f771,Recplex,53.1325,-104.6719,0
727, 11eeb3e22b5d4e20ae398a13abec08d8,Shoal Lake #40 arena,49.7003,-94.8583,0
728, 11eeb40b7b6858a09727813786866a42,COMPLEXE SPORTIF VALOIS-DOUCET DU BIC,47.6843,-68.8681,0
729, 11eeb4b92f46e9b016fca584ac05a7a7,Jasper Activity Centre,53.8486,-114.4361,0
730, 11eeb4c391ad9a400535781efac2f604,Lake Cowichan Sports Arena,49.2818,-126.0627,0
731, 11eeb4c64ff4c6705baefe042d5a5f87,Tantallon Recreation Rink,51.8194,-103.5644,0
732, 11eeb4cb779861a0255cf77833b1a151,Norwich Arena,43.221,-80.5613,0
733, 11eeb4cb7e14d7c04d119dcb499f2309,Western Fair Sports Centre,42.9778,-81.1941,0
734, 11eeb4cf1fd3fac06a7b2844f8631817,Dr. Bernie MacLean Recreation Centre,45.5148,-60.966,0
735, 11eeb4e62ecf0120129b2e03fbbc6a56,Stettler Recreation Center,51.9565,-110.0761,0
736, 11eeb549977807905a23cdf02b3052ba,Dollard civic center,45.4937,-73.8132,0
737, 11eeb54b11e5edc0d6985e76fc0a9a07,Sportplexe Pierrefonds,45.4873,-73.8635,0
738, 11eeb55649f0b23016a757367d455251,Centre Sportif Robert-Lebel,45.4694,-73.289,0
739, 11eeb55905bd4170601611164ade4376,Bill Bolton Arena,43.6565,-79.4079,0
740, 11eeb56619edf1a02e994edd63902f41,Aréna Repentigny,45.7134,-73.4778,0
741, 11eeb57f63230ea03da4b2061831e10c,john bucyk arena,49.4539,-116.763,0
742, 11eeb58a141ea11063ea9394914f8306,Credit Union Centre Arena,45.0191,-64.8882,0
743, 11eeb591ec3c3c40f02f57d9ba4abe69,Delisle Centennial Arena,51.2296,-108.702,0
744, 11eeb5998a9665808b036f22697e29e6,Mackenzie Recreation Complex / Allan Sheppard Civic Centre Arena,55.2046,-129.0828,0
745, 11eeb59af5779530dcbebc7e453c9be1,Aréna de Beloeil,45.5462,-73.2339,0
746, 11eeb59d19b773500547d223086bb370,Ingredion centre,44.6478,-75.7656,0
747, 11eeb59e45a02f107ccf83e114deb7cd,Béton provincial,48.8526,-67.518,0
748, 11eeb5a426e3a060861f237d73af3cfc,Westville Miners Sports Center,45.5808,-62.1969,0
749, 11eeb5a42c140e809e27aea8cbbe9c77,Teeswater-Culross Community Ctr,43.8567,-81.4023,0
750, 11eeb5a43d8a93a02c6e24e0aa8c4892,Fort William Gardens,48.4578,-89.1885,0
751, 11eeb5a5e104e610ab86764819dfee6e,Enderby Arena,50.9647,-119.1638,0
752, 11eeb5a700356810d7a52492e0e508cd,Fred Barrett,45.3523,-75.6512,0
753, 11eeb5a701b63bb097a56e339b588ecf,Bobby Orr Community Center,45.3405,-80.0365,0
754, 11eeb5a75fb271c0f68ac53efe98777e,Perdue arena,52.807,-105.3626,0
755, 11eeb5a7bb7384e0b8f2c93c15244d12,Center Dufferin District Complex,43.8582,-80.0696,0
756, 11eeb5aafbebb3a00871b3807f3032f9,Eganville Community Arena,45.3985,-78.0836,0
757, 11eeb5ab857709302bbf317ec842fcb9,Digby Area Recreation Facility,44.03,-65.9445,0
758, 11eeb5b7abb7b4d04d2f9813cc86a432,Ryan Leitch,43.221,-80.5613,0
759, 11eeb5c6896f0310dcdbd8ff3ccd9e2c,Memorial Arena,49.512,-115.7703,0
760, 11eeb60888563a10ac5856a31f11a2d0,Mold-Masters SportsPlex Arena,43.644,-79.8787,0
761, 11eeb608c7dc48001633ddf0421f17d1,Duncan McDonald Memorial Community Gardens,44.1106,-77.5569,0
762, 11eeb60973c75bf0e6d21f02085317cf,Penetang Memorial Community Centre,44.7672,-79.9385,0
763, 11eeb60a9bb59180e0c975b8b7c24dec,Penetanguishene memorial community centre,44.7672,-79.9385,0
764, 11eeb60b8dc69000fab331af5808249d,Tom Hornecker Recreation Centre (THRC),49.8736,-113.5074,0
765, 11eeb6142aa14fc007a40621f4d63297,Art Holding Memorial Arena,50.9647,-119.1638,0
766, 11eeb6204801f2c0c6efb7d7f1f4fd92,Langley Sportsplex,49.164,-122.656,0
767, 11eeb630bee99a901c9733d87ccb715e,Ethelbert skating arena,52.4175,-100.9577,0
768, 11eeb633d71eeea0381ceaa4c7f6a828,Lampton,43.7087,-79.5287,0
769, 11eeb6342527bd206f182dd6bb691784,Lambton Arena,43.6358,-79.4668,0
770, 11eeb659417427a0b89d501b144f815c,Blenheim Memorial Arena,42.5323,-81.7991,0
771, 11eeb666f70c1e30e086f5225992356b,Sicamous & District Recreation Centre,50.9647,-119.1638,0
772, 11eeb67428f684502a12d115d496bd25,NSCC Sydney Waterfront Campus,46.1337,-60.1939,0
773, 11eeb67a8f85a5b061e34b9b41ce50a5,Carolyn Oakley,56.2478,-120.8491,0
774, 11eeb67aa8c98af0882dc46d1ee6faef,Centre sportif de St polycarpe soulanges,45.4487,-74.1015,0
775, 11eeb67f5f883d505b49ff939a8dc943,SASCU Recreation Centre,50.6947,-119.2915,0
776, 11eeb68c7d01a3009909f4e0bb42cc69,Ray Persson Memorial Arena,62.4043,-110.7417,0
777, 11eeb68cc4409eb07067b678f5feca3e,Shaw Centre,50.6947,-119.2915,0
778, 11eeb69cf72f4e109cd311da1eb37f9b,Neebing Arena,48.3852,-89.242,0
779, 11eeb6bc949a48701e6aa35a61ccd761,Cabot Trail Arena,45.5148,-60.966,0
780, 11eeb6d9a1a6dd90cbc46c852eb1afe8,Shannon Page,42.9927,-81.1686,0
781, 11eeb6e690f36e7015c7726b7718db3f,Colonsay & Dist Sports Centre,52.807,-105.3626,0
782, 11eeb6e9349a32a04a3118aa2615c94d,Glace Bay Miners Forum,46.1794,-59.9477,0
783, 11eeb6ecb2760480cdd5d320f90a2d02,Cole Harbour Place,44.6449,-63.5433,0
784, 11eeb6f19d609470899935b9845ff919,Warsaw Community Centre,44.8324,-77.9302,0
785, 11eeb6f1aee80980f7ea1360fc56ccad,Embro Zorra Community Centre,43.221,-80.5613,0
786, 11eeb6f1ba9059e015b48cb230e73321,Scugog Arena,44.0905,-78.9479,0
787, 11eeb6f2018aab7009845406de58591a,Gravenhurst Centennial Centre,44.9451,-79.3549,0
788, 11eeb6f20fe634f09f304a367a34f2d0,Port Dover Arena,42.9466,-79.8509,0
789, 11eeb6f237a0a5c035c16ca8b40f34b0,Tony Rose Memorial Sports Centre,43.9258,-80.1056,0
790, 11eeb6f24af1de504d4372bd189f516d,Lambeth Community Centre,42.9114,-81.2999,0
791, 11eeb6f2ac4b703043c1b25325783327,Plattsville Arena,43.221,-80.5613,0
792, 11eeb6f3b1a4a69086db5ac8f3b679e0,Centennial Arena & Meridian Credit Union Arena,43.0796,-79.199,0
793, 11eeb6f3b255a71091c41ddbfcfbe7a0,Morgan Russell Memorial Arena,44.1535,-79.8683,0
794, 11eeb6f3e7ecad60fe837af6f6d36cf7,Centre Wellington Community Sportsplex,43.7157,-80.387,0
795, 11eeb6f4140436c0d54385db3f5fa3a7,Spring Valley Arena,43.2199,-79.9874,0
796, 11eeb6f469620110771ff918db0d6b61,Graeme Murray Arena,44.9451,-79.3549,0
797, 11eeb6f4b8967e50bcba567397df4e4c,W.J. Henderson Recreation Centre,44.2255,-76.629,0
798, 11eeb6f56526fa00fe9ee6d5630f5470,Bond Lake Arena,43.9423,-79.4595,0
799, 11eeb6f616350e90c622c1f411a1b175,Haldimand County Caledonia Centre,43.0776,-79.9639,0
800, 11eeb6f66d7a84a03356fc08c7893aec,Cro's Ice Nest,43.1094,-80.275,0
801, 11eeb6f7ba801e80561b1e0ace7c8c7f,Flos Elmvale Community Arena,44.1535,-79.8683,0
802, 11eeb6fbd38e50f0a95a8d3f95670cc9,Oakwood Community Centre,44.438,-78.6828,0
803, 11eeb6fd04d05f9020e2ed9f68bc6f42,Lindsay Recreation Complex,44.3512,-78.7192,0
804, 11eeb6fd3e62fd80b0df56872c00b473,Embro Community Center,43.221,-80.5613,0
805, 11eeb70161f54ba089e4b5291a2c9cb1,Morgan Firestone Arena,43.2199,-79.9874,0
806, 11eeb705eea4eed0281432929b2f47ab,Aréna J.Docithe Nadeau,47.2542,-68.7211,0
807, 11eeb708608dc830565be78810ece901,Sunderland Brock Memorial Arena,44.0371,-79.1964,0
808, 11eeb70d3b0debd0a40ba4f70811288f,Alma Recreation Center,45.9078,-64.8245,0
809, 11eeb70e55bcdd50215e28098e33efe6,Thornton Community Centre,44.1535,-79.8683,0
810, 11eeb70f0026cf8011ea85b8ea879fbc,North Simcoe Sports and Recreation Centre,44.7542,-79.9005,0
811, 11eeb716b0398ff047d1e3a673672059,Vulcan Town Arena,49.8736,-113.5074,0
812, 11eeb71937d9cc705c21f84863754340,Melanie Bockus,45.0784,-73.0291,0
813, 11eeb7247e1b7b60233f188c61bc9823,Rose Gillard,53.519,-113.3216,0
814, 11eeb72a428647f0041addb57929ebeb,Don Beer Arena,43.8087,-79.1307,0
815, 11eeb72aa6c34ab034719f1d27eb83f5,The Plex,44.3483,-80.914,0
816, 11eeb73615e3ed4092422907d73d7b0e,Peach King Center,43.2005,-79.6292,0
817, 11eeb737defeaa20827f9d5d66c1abd6,Albion Bolton Community Centre,43.8628,-79.7147,0
818, 11eeb741322b26705004bb31c2ce869c,North Kawartha Community Centre,44.8324,-77.9302,0
819, 11eeb7454b21d94002a562c9a40218ce,47 Mile Sports Complex,50.7372,-121.2713,0
820, 11eeb74cd79e3010ee57ebc5ae267af2,Takhini arena,60.7227,-135.0534,0
821, 11eeb75751494c604b0e7d6910e2c398,Marianne St -Gelais,48.6556,-72.4469,0
822, 11eeb78edc1b4dc0d271dea6294a25d3,Aréna de clermont,47.695,-70.2239,0
823, 11eeb791434d3ba03bd17d7ad7553b17,Wapella Memorial Arena,51.3669,-105.9973,0
824, 11eeb79a598ddce0c500a149c03d2a6b,Aréna Métabetchouan-Lac-À-La-Croix,48.4223,-71.8737,0
